,STATION,NAME,DATE,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,DT,year
165,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-06-15,0.0,",,0,2400",,,,,,,72,",,0",61,",,0",2010-06-15,2010
166,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-06-16,0.0,",,0,2400",,,,,,,70,",,0",61,",,0",2010-06-16,2010
167,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-06-17,0.0,",,0,2400",,,,,,,70,",,0",60,",,0",2010-06-17,2010
168,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-06-18,0.0,",,0,2400",,,,,,,70,",,0",61,",,0",2010-06-18,2010
169,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-06-19,0.0,",,0,2400",,,,,,,70,",,0",60,",,0",2010-06-19,2010
170,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-06-20,0.0,",,0,2400",,,,,,,70,",,0",58,",,0",2010-06-20,2010
171,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-06-21,0.0,",,0,2400",,,,,,,68,",,0",60,",,0",2010-06-21,2010
172,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-06-22,0.0,",,0,2400",,,,,,,69,",,0",59,",,0",2010-06-22,2010
173,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-06-23,0.0,",,0,2400",,,,,,,68,",,0",59,",,0",2010-06-23,2010
174,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-06-24,0.0,",,0,2400",,,,,,,68,",,0",60,",,0",2010-06-24,2010
175,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-06-25,0.0,",,0,2400",,,,,,,70,",,0",61,",,0",2010-06-25,2010
176,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-06-26,0.0,",,0,2400",,,,,,,68,",,0",61,",,0",2010-06-26,2010
177,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-06-27,0.0,",,0,2400",,,,,,,70,",,0",60,",,0",2010-06-27,2010
178,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-06-28,0.0,",,0,2400",,,,,,,69,",,0",62,",,0",2010-06-28,2010
179,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-06-29,0.0,",,0,2400",,,,,,,68,",,0",62,",,0",2010-06-29,2010
180,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-06-30,0.0,",,0,2400",,,,,,,68,",,0",60,",,0",2010-06-30,2010
181,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-07-01,0.0,",,0,2400",,,,,,,69,",,0",61,",,0",2010-07-01,2010
182,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-07-02,0.0,",,0,2400",,,,,,,69,",,0",59,",,0",2010-07-02,2010
183,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-07-03,0.0,",,0,2400",,,,,,,72,",,0",61,",,0",2010-07-03,2010
184,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-07-04,0.0,",,0,2400",,,,,,,72,",,0",61,",,0",2010-07-04,2010
185,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-07-05,0.0,",,0,2400",,,,,,,67,",,0",61,",,0",2010-07-05,2010
186,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-07-06,0.0,"T,,0,2400",,,,,,,66,",,0",58,",,0",2010-07-06,2010
187,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-07-07,0.0,"T,,0,2400",,,,,,,67,",,0",60,",,0",2010-07-07,2010
188,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-07-08,0.0,",,0,2400",,,,,,,65,",,0",60,",,0",2010-07-08,2010
189,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-07-09,0.0,",,0,2400",,,,,,,67,",,0",60,",,0",2010-07-09,2010
190,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-07-10,0.0,"T,,0,2400",,,,,,,69,",,0",61,",,0",2010-07-10,2010
191,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-07-11,0.0,",,0,2400",,,,,,,70,",,0",62,",,0",2010-07-11,2010
192,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-07-12,0.0,",,0,2400",,,,,,,68,",,0",61,",,0",2010-07-12,2010
193,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-07-13,0.0,",,0,2400",,,,,,,74,",,0",60,",,0",2010-07-13,2010
194,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-07-14,0.0,",,0,2400",,,,,,,79,",,0",63,",,0",2010-07-14,2010
195,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-07-15,0.0,",,0,2400",,,,,,,78,",,0",66,",,0",2010-07-15,2010
196,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-07-16,0.0,"T,,0,2400",,,,,,,79,",,0",64,",,0",2010-07-16,2010
197,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-07-17,0.0,",,0,2400",,,,,,,76,",,0",63,",,0",2010-07-17,2010
198,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-07-18,0.0,",,0,2400",,,,,,,74,",,0",65,",,0",2010-07-18,2010
199,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-07-19,0.0,",,0,2400",,,,,,,75,",,0",63,",,0",2010-07-19,2010
200,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-07-20,0.0,",,0,2400",,,,,,,71,",,0",61,",,0",2010-07-20,2010
201,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-07-21,0.0,",,0,2400",,,,,,,70,",,0",62,",,0",2010-07-21,2010
202,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-07-22,0.0,",,0,2400",,,,,,,70,",,0",63,",,0",2010-07-22,2010
203,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-07-23,0.0,",,0,2400",,,,,,,68,",,0",59,",,0",2010-07-23,2010
204,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-07-24,0.0,",,0,2400",,,,,,,68,",,0",59,",,0",2010-07-24,2010
205,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-07-25,0.0,",,0,2400",,,,,,,69,",,0",61,",,0",2010-07-25,2010
206,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-07-26,0.0,",,0,2400",,,,,,,69,",,0",60,",,0",2010-07-26,2010
207,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-07-27,0.0,",,0,2400",,,,,,,67,",,0",60,",,0",2010-07-27,2010
208,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-07-28,0.0,",,0,2400",,,,,,,68,",,0",59,",,0",2010-07-28,2010
209,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-07-29,0.0,",,0,2400",,,,,,,70,",,0",59,",,0",2010-07-29,2010
210,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-07-30,0.0,",,0,2400",,,,,,,68,",,0",59,",,0",2010-07-30,2010
211,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-07-31,0.0,",,0,2400",,,,,,,71,",,0",59,",,0",2010-07-31,2010
212,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-08-01,0.0,",,0,2400",,,,,,,70,",,0",57,",,0",2010-08-01,2010
213,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-08-02,0.0,",,0,2400",,,,,,,67,",,0",58,",,0",2010-08-02,2010
214,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-08-03,0.0,",,0,2400",,,,,,,67,",,0",59,",,0",2010-08-03,2010
215,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-08-04,0.0,",,0,2400",,,,,,,69,",,0",58,",,0",2010-08-04,2010
216,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-08-05,0.0,",,0,2400",,,,,,,69,",,0",59,",,0",2010-08-05,2010
217,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-08-06,0.0,",,0,2400",,,,,,,69,",,0",59,",,0",2010-08-06,2010
218,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-08-07,0.0,",,0,2400",,,,,,,69,",,0",59,",,0",2010-08-07,2010
219,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-08-08,0.0,",,0,2400",,,,,,,70,",,0",60,",,0",2010-08-08,2010
220,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-08-09,0.0,",,0,2400",,,,,,,68,",,0",59,",,0",2010-08-09,2010
221,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-08-10,0.0,",,0,2400",,,,,,,70,",,0",59,",,0",2010-08-10,2010
222,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-08-11,0.0,",,0,2400",,,,,,,70,",,0",60,",,0",2010-08-11,2010
223,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-08-12,0.0,",,0,2400",,,,,,,69,",,0",59,",,0",2010-08-12,2010
224,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-08-13,0.0,",,0,2400",,,,,,,67,",,0",59,",,0",2010-08-13,2010
225,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-08-14,0.0,",,0,2400",,,,,,,67,",,0",59,",,0",2010-08-14,2010
226,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-08-15,0.0,",,0,2400",,,,,,,68,",,0",59,",,0",2010-08-15,2010
227,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-08-16,0.0,",,0,2400",,,,,,,68,",,0",60,",,0",2010-08-16,2010
228,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-08-17,0.0,",,0,2400",,,,,,,76,",,0",63,",,0",2010-08-17,2010
229,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-08-18,0.0,",,0,2400",,,,,,,80,",,0",65,",,0",2010-08-18,2010
230,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-08-19,0.0,",,0,2400",,,,,,,76,",,0",63,",,0",2010-08-19,2010
231,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-08-20,0.0,",,0,2400",,,,,,,73,",,0",62,",,0",2010-08-20,2010
232,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-08-21,0.0,",,0,2400",,,,,,,71,",,0",60,",,0",2010-08-21,2010
233,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-08-22,0.0,",,0,2400",,,,,,,80,",,0",61,",,0",2010-08-22,2010
234,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-08-23,0.0,",,0,2400",,,,,,,83,",,0",61,",,0",2010-08-23,2010
235,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-08-24,0.0,",,0,2400",,,,,,,79,",,0",65,",,0",2010-08-24,2010
236,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-08-25,0.0,",,0,2400",,,,,,,73,",,0",63,",,0",2010-08-25,2010
237,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-08-26,0.0,",,0,2400",,,,,,,70,",,0",61,",,0",2010-08-26,2010
238,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-08-27,0.0,",,0,2400",,,,,,,69,",,0",60,",,0",2010-08-27,2010
239,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-08-28,0.0,",,0,2400",,,,,,,70,",,0",62,",,0",2010-08-28,2010
240,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-08-29,0.0,",,0,2400",,,,,,,71,",,0",60,",,0",2010-08-29,2010
241,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-08-30,0.0,",,0,2400",,,,,,,71,",,0",58,",,0",2010-08-30,2010
242,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-08-31,0.0,",,0,2400",,,,,,,73,",,0",61,",,0",2010-08-31,2010
243,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-09-01,0.0,",,0,2400",,,,,,,67,",,0",58,",,0",2010-09-01,2010
244,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-09-02,0.0,",,0,2400",,,,,,,66,",,0",58,",,0",2010-09-02,2010
245,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-09-03,0.0,",,0,2400",,,,,,,66,",,0",57,",,0",2010-09-03,2010
246,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-09-04,0.0,",,0,2400",,,,,,,74,",,0",56,",,0",2010-09-04,2010
247,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-09-05,0.0,",,0,2400",,,,,,,71,",,0",59,",,0",2010-09-05,2010
248,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-09-06,0.0,",,0,2400",,,,,,,73,",,0",62,",,0",2010-09-06,2010
249,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-09-07,0.0,",,0,2400",,,,,,,69,",,0",63,",,0",2010-09-07,2010
250,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-09-08,0.0,",,0,2400",,,,,,,68,",,0",62,",,0",2010-09-08,2010
251,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-09-09,0.0,",,0,2400",,,,,,,71,",,0",61,",,0",2010-09-09,2010
252,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-09-10,0.0,",,0,2400",,,,,,,70,",,0",60,",,0",2010-09-10,2010
253,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-09-11,0.0,",,0,2400",,,,,,,64,",,0",57,",,0",2010-09-11,2010
254,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-09-12,0.0,",,0,2400",,,,,,,65,",,0",57,",,0",2010-09-12,2010
255,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-09-13,0.0,",,0,2400",,,,,,,68,",,0",58,",,0",2010-09-13,2010
256,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-09-14,0.0,",,0,2400",,,,,,,73,",,0",59,",,0",2010-09-14,2010
257,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-09-15,0.0,",,0,2400",,,,,,,68,",,0",57,",,0",2010-09-15,2010
258,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-09-16,0.0,",,0,2400",,,,,,,66,",,0",56,",,0",2010-09-16,2010
259,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-09-17,0.0,",,0,2400",,,,,,,69,",,0",57,",,0",2010-09-17,2010
260,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-09-18,0.0,",,0,2400",,,,,,,68,",,0",59,",,0",2010-09-18,2010
261,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-09-19,0.0,",,0,2400",,,,,,,70,",,0",57,",,0",2010-09-19,2010
262,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-09-20,0.0,",,0,2400",,,,,,,69,",,0",60,",,0",2010-09-20,2010
263,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-09-21,0.0,",,0,2400",,,,,,,68,",,0",61,",,0",2010-09-21,2010
264,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-09-22,0.0,",,0,2400",,,,,,,70,",,0",61,",,0",2010-09-22,2010
265,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-09-23,0.0,",,0,2400",,,,,,,74,",,0",57,",,0",2010-09-23,2010
266,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-09-24,0.0,",,0,2400",,,,,,,77,",,0",61,",,0",2010-09-24,2010
267,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-09-25,0.0,",,0,2400",,,,,,,84,",,0",63,",,0",2010-09-25,2010
268,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-09-26,0.0,",,0,2400",,,,,,,87,",,0",63,",,0",2010-09-26,2010
269,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-09-27,0.0,",,0,2400",,,,,,,105,",,0",70,",,0",2010-09-27,2010
270,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-09-28,0.0,",,0,2400",,,,,,,94,",,0",72,",,0",2010-09-28,2010
271,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-09-29,0.0,",,0,2400",,,,,,,82,",,0",68,",,0",2010-09-29,2010
272,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-09-30,0.0,",,0,2400",,,,,,,81,",,0",64,",,0",2010-09-30,2010
273,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-10-01,0.0,",,0,2400",,,,,,,76,",,0",66,",,0",2010-10-01,2010
274,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-10-02,0.0,"T,,0,2400",,,,,,,80,",,0",64,",,0",2010-10-02,2010
275,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-10-03,0.0,",,0,2400",,,,,,,71,",,0",63,",,0",2010-10-03,2010
276,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-10-04,0.05,",,0,2400",,,,,,,64,",,0",59,",,0",2010-10-04,2010
277,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-10-05,0.07,",,0,2400",,,,,,,66,",,0",59,",,0",2010-10-05,2010
278,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-10-06,0.62,",,0,2400",,,,,,,66,",,0",59,",,0",2010-10-06,2010
279,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-10-07,0.0,",,0,2400",,,,,,,69,",,0",60,",,0",2010-10-07,2010
280,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-10-08,0.0,",,0,2400",,,,,,,72,",,0",56,",,0",2010-10-08,2010
281,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-10-09,0.0,",,0,2400",,,,,,,76,",,0",59,",,0",2010-10-09,2010
282,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-10-10,0.0,",,0,2400",,,,,,,79,",,0",61,",,0",2010-10-10,2010
283,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-10-11,0.0,",,0,2400",,,,,,,81,",,0",63,",,0",2010-10-11,2010
284,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-10-12,0.0,",,0,2400",,,,,,,71,",,0",63,",,0",2010-10-12,2010
285,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-10-13,0.0,",,0,2400",,,,,,,68,",,0",61,",,0",2010-10-13,2010
286,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-10-14,0.0,",,0,2400",,,,,,,69,",,0",62,",,0",2010-10-14,2010
287,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-10-15,0.0,"T,,0,2400",,,,,,,66,",,0",63,",,0",2010-10-15,2010
288,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-10-16,0.0,"T,,0,2400",,,,,,,65,",,0",62,",,0",2010-10-16,2010
289,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-10-17,0.05,",,0,2400",,,,,,,64,",,0",60,",,0",2010-10-17,2010
290,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-10-18,0.0,"T,,0,2400",,,,,,,67,",,0",62,",,0",2010-10-18,2010
291,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-10-19,0.12,",,0,2400",,,,,,,69,",,0",62,",,0",2010-10-19,2010
292,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-10-20,0.1,",,0,2400",,,,,,,66,",,0",61,",,0",2010-10-20,2010
293,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-10-21,0.0,",,0,2400",,,,,,,66,",,0",62,",,0",2010-10-21,2010
294,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-10-22,0.0,"T,,0,2400",,,,,,,67,",,0",61,",,0",2010-10-22,2010
295,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-10-23,0.01,",,0,2400",,,,,,,68,",,0",60,",,0",2010-10-23,2010
296,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-10-24,0.1,",,0,2400",,,,,,,68,",,0",58,",,0",2010-10-24,2010
297,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-10-25,0.08,",,0,2400",,,,,,,75,",,0",62,",,0",2010-10-25,2010
298,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-10-26,0.0,",,0,2400",,,,,,,70,",,0",57,",,0",2010-10-26,2010
299,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-10-27,0.0,",,0,2400",,,,,,,84,",,0",55,",,0",2010-10-27,2010
300,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-10-28,0.0,",,0,2400",,,,,,,83,",,0",60,",,0",2010-10-28,2010
301,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-10-29,0.0,",,0,2400",,,,,,,78,",,0",57,",,0",2010-10-29,2010
302,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-10-30,0.36,",,0,2400",,,,,,,66,",,0",58,",,0",2010-10-30,2010
303,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-10-31,0.0,",,0,2400",,,,,,,66,",,0",54,",,0",2010-10-31,2010
304,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-11-01,0.0,",,0,2400",,,,,,,77,",,0",56,",,0",2010-11-01,2010
305,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-11-02,0.0,",,0,2400",,,,,,,89,",,0",59,",,0",2010-11-02,2010
306,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-11-03,0.0,",,0,2400",,,,,,,98,",,0",65,",,0",2010-11-03,2010
307,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-11-04,0.0,",,0,2400",,,,,,,96,",,0",69,",,0",2010-11-04,2010
308,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-11-05,0.0,",,0,2400",,,,,,,87,",,0",65,",,0",2010-11-05,2010
309,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-11-06,0.0,",,0,2400",,,,,,,70,",,0",62,",,0",2010-11-06,2010
310,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-11-07,0.0,"T,,0,2400",,,,,,,67,",,0",58,",,0",2010-11-07,2010
311,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-11-08,0.31,",,0,2400",,,,,,,69,",,0",57,",,0",2010-11-08,2010
312,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-11-09,0.0,",,0,2400",,,,,,,67,",,0",49,",,0",2010-11-09,2010
313,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-11-10,0.0,",,0,2400",,,,,,,64,",,0",50,",,0",2010-11-10,2010
314,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-11-11,0.0,",,0,2400",,,,,,,77,",,0",50,",,0",2010-11-11,2010
315,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-11-12,0.0,",,0,2400",,,,,,,75,",,0",48,",,0",2010-11-12,2010
316,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-11-13,0.0,",,0,2400",,,,,,,78,",,0",54,",,0",2010-11-13,2010
317,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-11-14,0.0,",,0,2400",,,,,,,78,",,0",52,",,0",2010-11-14,2010
318,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-11-15,0.0,",,0,2400",,,,,,,75,",,0",54,",,0",2010-11-15,2010
319,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-11-16,0.0,",,0,2400",,,,,,,66,",,0",51,",,0",2010-11-16,2010
320,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-11-17,0.0,",,0,2400",,,,,,,65,",,0",56,",,0",2010-11-17,2010
321,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-11-18,0.0,",,0,2400",,,,,,,64,",,0",55,",,0",2010-11-18,2010
322,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-11-19,0.0,"T,,0,2400",,,,,,,62,",,0",58,",,0",2010-11-19,2010
323,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-11-20,0.03,",,0,2400",,,,,,,63,",,0",54,",,0",2010-11-20,2010
324,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-11-21,0.16,",,0,2400",,,,,,,61,",,0",51,",,0",2010-11-21,2010
325,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-11-22,0.0,",,0,2400",,,,,,,60,",,0",45,",,0",2010-11-22,2010
326,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-11-23,0.04,",,0,2400",,,,,,,60,",,0",47,",,0",2010-11-23,2010
327,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-11-24,0.0,",,0,2400",,,,,,,60,",,0",49,",,0",2010-11-24,2010
328,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-11-25,0.0,",,0,2400",,,,,,,62,",,0",42,",,0",2010-11-25,2010
329,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-11-26,0.0,",,0,2400",,,,,,,68,",,0",45,",,0",2010-11-26,2010
330,USW00023174,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",2010-11-27,0.05,",,0,2400",,,,,,,61,",,0",42,",,0",2010-11-27,2010
